movie_id,actor_id
1198,19
1198,1955
1198,1956
1199,97
1199,1957
1199,17
1200,62
1200,1958
1200,1860
1201,278
1201,1844
1201,1863
1202,1518
1202,1959
1202,1960
1203,1961
1203,1742
1203,1962
1204,1573
1204,1963
1204,507
1205,1576
1205,1622
1205,1964
1206,1965
1206,1966
1206,1967
1207,1562
1207,1968
1207,1969
1208,1469
1208,33
1208,475
1210,590
1210,19
1210,591
1211,1970
1211,1971
1211,1972
1212,1576
1212,1549
1212,1973
1213,17
1213,272
1213,46
1214,62
1214,1974
1214,391
1216,1975
1216,640
1216,1486
1217,1976
1217,1977
1217,1978
1218,1979
1218,1980
1218,1981
1219,1982
1219,1862
1219,1983
1220,1984
1220,557
1220,1985
1221,16
1221,17
1221,475
1222,43
1222,1986
1222,669
1224,74
1224,1987
1224,1988
1225,909
1225,93
1225,1989
1226,1655
1226,1724
1226,1990
1227,17
1227,676
1227,92
1228,17
1228,402
1228,46
1230,144
1230,14
1230,1991
1231,775
1231,1047
1231,166
1232,1992
1232,1993
1232,1994
1233,1995
1233,1996
1233,1997
1234,620
1234,1811
1234,1998
1235,1999
1235,2000
1235,2001
1236,2002
1236,387
1236,2003
1237,2004
1237,2005
1237,2006
1238,2007
1238,765
1238,2008
1240,585
1240,1041
1240,1860
1242,761
1242,407
1242,755
1244,144
1244,14
1244,1918
1245,138
1245,514
1245,403
1246,4
1246,1490
1246,525
1247,638
1247,130
1247,2009
1248,2010
1248,1576
1248,1862
1249,339
1249,2011
1249,2012
1250,1058
1250,1963
1250,2013
1252,210
1252,237
1252,2014
1253,2015
1253,1540
1253,2016
1254,1556
1254,2017
1254,2018
1255,2019
1255,2020
1255,2021
1256,2022
1256,2023
1256,2024
1257,265
1257,2025
1257,2026
1258,210
1258,2027
1258,2028
1259,2029
1259,2030
1259,2031
1260,2032
1260,2033
1260,2034
1262,2035
1262,766
1262,616
1263,17
1263,2036
1263,235
1264,2037
1264,2038
1264,2039
1265,1369
1265,501
1265,841
1266,278
1266,59
1266,639
1267,2040
1267,2041
1267,1862
1268,198
1268,255
1268,2042
1269,1529
1269,2043
1269,1626
1270,401
1270,220
1270,2044
1271,1233
1271,621
1271,199
1272,1232
1272,2045
1272,2046
1273,2047
1273,2048
1273,2049
1274,2050
1274,2051
1274,2052
1275,122
1275,425
1275,2053
1276,620
1276,769
1276,1953
1277,1003
1277,2054
1277,1440
1278,2055
1278,612
1278,2056
1279,128
1279,357
1279,2057
1280,85
1280,1450
1280,2058
1281,2059
1281,2060
1281,2061
1282,2062
1282,2063
1282,2064
1283,1527
1283,1543
1283,1572
1284,1556
1284,2065
1284,2066
1285,128
1285,198
1285,451
1286,708
1286,2067
1286,1760
1287,2010
1287,2013
1287,2068
1288,2069
1288,2070
1288,2071
1290,193
1290,199
1290,2044
1291,19
1291,425
1291,2072
1292,2073
1292,1216
1292,1604
1293,485
1293,1839
1293,2074
1294,542
1294,2075
1294,1974
1295,820
1295,661
1295,925
1297,2076
1297,2077
1297,2078
1298,2079
1298,2080
1298,2081
1300,2082
1300,2083
1300,2084
1301,1671
1301,2085
1301,34
1302,508
1302,112
1302,272
1303,425
1303,2086
1303,1760
1304,620
1304,1811
1304,2009
1305,2087
1305,974
1305,1322
1306,481
1306,1971
1306,2088
1307,561
1307,559
1307,591
1308,2089
1308,771
1308,2090
1309,2091
1309,2092
1309,2093
1310,2094
1310,2095
1310,2096
1311,2097
1311,2098
1311,2099
1312,2100
1312,2101
1312,2053
1313,1814
1313,2102
1313,138
1314,2103
1314,2104
1314,2105
1316,2106
1316,2107
1316,2108
1317,7
1317,1783
1317,1118
1318,261
1318,2109
1318,685
1320,62
1320,973
1320,1079
1321,2110
1321,2111
1321,2112
1322,2113
1322,2114
1322,1423
1322,2115
1323,1991
1323,2116
1323,2117
1324,2118
1324,2119
1324,2120
1324,2121
1325,2122
1325,2123
1325,2124
1325,2110
1326,2125
1326,2126
1326,2127
1327,667
1327,2128
1327,2129
1328,2130
1328,2131
1328,2132
1328,2133
1329,2134
1329,2135
1329,2136
1330,2137
1330,2138
1330,2139
1331,40
1331,1859
1331,1804
1332,33
1332,2140
1332,2141
1333,2142
1333,2143
1333,621
1334,2035
1334,2144
1334,2145
1336,1763
1336,2146
1336,2147
1337,2148
1337,2149
1337,2150
1339,2151
1339,474
1339,2152
1340,2148
1340,2153
1340,2154
1341,2155
1341,2156
1341,2157
1342,468
1342,472
1342,1076
1343,17
1343,583
1343,390
1344,1562
1344,1797
1344,2158
1345,1343
1345,1342
1345,1118
1346,974
1346,1965
1346,2159
1347,2160
1347,242
1347,2161
1348,2162
1348,2163
1348,2164
1350,1562
1350,2165
1350,2166
1352,126
1352,237
1352,745
1353,2167
1353,233
1353,2065
1354,2168
1354,1015
1354,522
1355,685
1355,583
1355,2169
1356,699
1356,700
1356,701
1357,2170
1357,1128
1357,2171
1358,2172
1358,2173
1358,530
1359,585
1359,1500
1359,1134
1360,2174
1360,2175
1360,2176
1361,2177
1361,2178
1361,2179
1363,407
1363,10
1363,90
1364,1015
1364,2180
1364,2181
1365,2182
1365,2183
1365,2184
1366,820
1366,128
1366,2185
1367,308
1367,1693
1367,2186
1369,2187
1369,2188
1369,2189
1370,416
1370,178
1370,1762
1371,2190
1371,1964
1371,2191
1372,2190
1372,1964
1372,2191
1373,2190
1373,1964
1373,2191
1375,2190
1375,1964
1375,2191
1376,2190
1376,1964
1376,2191
1377,770
1377,61
1377,88
1378,824
1378,165
1378,1151
1379,824
1379,165
1379,1151
1380,254
1380,2192
1380,964
1381,88
1381,2193
1381,2194
1382,498
1382,2195
1382,2196
1383,122
1383,484
1383,2197
1384,470
1384,2198
1384,252
1385,498
1385,546
1385,394
1386,2199
1386,1741
1386,2200
1387,2201
1387,1998
1387,167
1388,2201
1388,2202
1388,2203
1389,483
1389,2204
1389,2205
1390,8
1390,766
1390,557
1391,210
1391,28
1391,313
1392,904
1392,2206
1392,1479
1393,582
1393,903
1393,1062
1394,70
1394,63
1394,2207
1395,167
1395,61
1395,2208
1396,1811
1396,557
1396,2209
1397,152
1397,1113
1397,168
1398,173
1398,448
1398,2210
1399,279
1399,380
1399,14
1400,138
1400,974
1400,2211
1401,213
1401,676
1401,458
1405,2212
1405,416
1405,77
1407,1272
1407,727
1407,794
1408,820
1408,825
1408,2213
1409,254
1409,501
1409,481
1410,1216
1410,389
1410,188
1411,74
1411,2214
1411,1987
1412,608
1412,2215
1412,2216
1413,669
1413,1062
1413,2217
1414,896
1414,1533
1414,2218
1415,395
1415,652
1415,2219
1416,855
1416,97
1416,51
1417,125
1417,248
1417,2208
1419,2111
1419,2220
1419,2221
1420,2222
1420,2223
1420,2224
1422,56
1422,1339
1422,2225
1424,607
1424,193
1424,2226
1425,1807
1425,778
1425,560
1426,106
1426,2227
1426,2228
1427,272
1427,348
1427,2229
1428,1685
1428,945
1428,880
1431,239
1431,1296
1431,123
1432,250
1432,748
1432,2230
1434,2231
1434,2232
1434,2233
1434,2234
1436,2075
1436,2235
1436,88
1437,1090
1437,2236
1437,2237
1438,28
1438,1041
1438,2238
1439,2239
1439,2240
1439,2025
1440,70
1440,418
1440,803
1441,242
1441,199
1441,486
1442,1335
1442,1986
1442,2241
1443,2242
1443,2243
1443,2244
1445,202
1445,1322
1445,1059
1446,2245
1446,2246
1446,2247
1447,818
1447,50
1447,245
1448,2248
1448,2249
1448,2250
1449,2071
1449,2251
1449,982
1450,521
1450,2252
1450,2253
1453,2254
1453,2255
1453,54
1455,2256
1455,2257
1455,2258
1456,497
1456,2259
1456,2260
1457,2261
1457,412
1457,831
1458,39
1458,219
1458,2262
1459,278
1459,59
1459,166
1460,76
1460,1735
1460,1732
1461,610
1461,913
1461,1070
1462,1706
1462,2263
1462,2264
1463,1426
1463,972
1463,2265
1464,270
1464,328
1464,2266
1465,1152
1465,2267
1465,2268
1466,16
1466,242
1466,368
1468,2269
1468,2270
1468,1704
1470,2271
1470,2272
1470,2273
1471,2274
1471,2275
1471,2276
1472,186
1472,779
1472,252
1473,2277
1473,898
1473,68
1475,2278
1475,2279
1475,2280
1476,2281
1476,2282
1476,2283
1477,116
1477,185
1477,1136
1479,18
1479,71
1479,523
1480,20
1480,2284
1480,2285
1482,891
1482,2286
1482,2287
1483,678
1483,63
1483,467
1484,2288
1484,439
1484,464
1485,53
1485,2289
1485,2290
1486,2291
1486,2292
1486,2293
1487,58
1487,619
1487,750
1488,19
1488,581
1488,2294
1489,445
1489,2295
1489,2296
1490,318
1490,2297
1490,558
1493,2298
1493,2299
1493,2300
1494,171
1494,644
1494,1485
1495,2301
1495,2302
1495,2303
1496,2304
1496,29
1496,642
1497,25
1497,2305
1497,2306
1498,1337
1498,1247
1498,127
1499,1152
1499,58
1499,193
1500,265
1500,537
1500,557
1501,193
1501,678
1501,2307
1502,2308
1502,992
1502,2309
1503,46
1503,2310
1503,747
1504,2311
1504,387
1504,1122
1507,308
1507,399
1507,2312
1508,389
1508,1169
1508,2313
1509,2314
1509,2315
1509,2316
1510,2317
1510,2318
1510,441
1511,2319
1511,2320
1511,2321
1513,145
1513,2322
1513,771
1514,864
1514,85
1514,2323
1515,394
1515,334
1515,2324
1516,929
1516,120
1516,909
1517,970
1517,1687
1517,369
1518,677
1518,530
1518,2227
1519,2325
1519,2326
1519,523
1520,486
1520,727
1520,971
1522,2327
1522,2328
1522,2329
1523,165
1523,2330
1523,2331
1524,1955
1524,27
1524,2332
1525,2333
1525,2334
1525,2335
1526,4
1526,561
1526,2336
1527,416
1527,2337
1527,474
1528,2338
1528,609
1528,2339
1529,419
1529,2340
1529,2341
1531,608
1531,1391
1531,2342
1532,2343
1532,869
1532,2344
1533,2345
1533,2346
1533,2347
1535,236
1535,2348
1535,2349
1537,2350
1537,2351
1537,2352
1538,2353
1538,2354
1538,1754
1539,2355
1539,2356
1539,2357
1541,559
1541,761
1541,2358
1542,899
1542,890
1542,685
1543,2359
1543,706
1543,2360
1544,566
1544,66
1544,899
1545,2361
1545,2362
1545,2363
1546,2364
1546,2365
1546,2366
1547,2367
1547,2368
1547,2369
1547,2370
1548,824
1548,1233
1548,33
1549,39
1549,654
1549,1029
1550,502
1550,1693
1550,1771
1551,60
1551,2371
1551,2372
1552,70
1552,265
1552,248
1553,2373
1553,2374
1553,2375
1554,2376
1554,685
1554,2377
1555,2378
1555,2379
1555,2380
1556,173
1556,244
1556,705
1557,979
1557,1452
1557,1386
1558,2002
1558,2381
1558,942
1559,2382
1561,1694
1561,2383
1561,2384
1562,585
1562,187
1562,448
1563,794
1563,2385
1563,402
1565,186
1565,764
1565,91
1566,2386
1566,2387
1566,676
1567,2388
1567,434
1567,2389
1568,2390
1568,2391
1568,2392
1569,247
1569,64
1569,764
1570,2393
1570,2394
1570,2395
1572,1360
1572,670
1572,397
1573,254
1573,70
1573,41
1574,314
1574,2396
1574,2397
1575,2398
1575,2399
1575,2400
1577,2401
1577,2402
1577,2403
1578,2404
1578,2405
1578,2406
1579,2407
1579,2408
1579,2409
1580,394
1580,915
1580,273
1581,8
1581,7
1581,2410
1582,22
1582,2411
1582,2412
1583,15
1583,1438
1583,2413
1584,295
1584,859
1584,1974
1585,2414
1585,2415
1585,2416
1586,77
1586,1384
1586,130
1587,585
1587,112
1587,2004
1588,821
1588,1368
1588,2417
1589,65
1589,186
1589,272
1590,73
1590,120
1590,2227
1591,2418
1591,497
1591,33
1592,2419
1592,2420
1592,2421
1593,1394
1593,2422
1593,37
1594,2423
1594,2424
1594,2425
1595,330
1595,2426
1595,280
1596,522
1596,2427
1596,2428
1597,131
1597,247
1597,699
1598,770
1598,218
1598,1210
1599,1401
1599,1114
1599,2429
1600,100
1600,744
1600,254
1601,73
1601,50
1601,1370
1602,276
1602,2430
1602,2431
1603,145
1603,462
1603,2432
1604,886
1604,118
1604,2433
1605,108
1605,1458
1605,219
1606,2434
1606,438
1606,2435
1608,19
1608,474
1608,308
1609,2436
1609,2437
1609,99
1610,425
1610,213
1610,1047
1611,2030
1611,434
1611,856
1612,2438
1612,2439
1612,813
1613,2440
1613,2441
1613,2442
1614,560
1614,271
1614,2443
1615,40
1615,213
1615,2444
1616,187
1616,125
1616,2445
1617,137
1617,654
1617,730
1619,581
1619,121
1619,2446
1620,639
1620,946
1620,755
1621,1370
1621,1704
1621,185
1622,2447
1622,273
1622,748
1623,2448
1623,2449
1623,2450
1624,88
1624,390
1624,152
1625,31
1625,2307
1625,100
1626,498
1626,1364
1626,2451
1627,100
1627,58
1627,583
1628,586
1628,1019
1628,1788
1629,771
1629,2452
1629,2453
1630,2454
1630,2455
1630,2456
1631,486
1631,542
1631,485
1632,21
1632,348
1632,271
1633,460
1633,2457
1633,2458
1635,560
1635,41
1635,2459
1636,2089
1636,1217
1636,2460
1639,2461
1639,2462
1639,2463
1640,2464
1640,2297
1640,2465
1641,649
1641,648
1641,2466
1643,2467
1643,285
1643,2468
1644,2469
1644,2470
1644,334
1645,434
1645,16
1645,1771
1647,2471
1647,252
1647,429
1648,464
1648,192
1648,2472
1649,2473
1649,2474
1649,2475
1650,152
1650,514
1650,959
1651,37
1651,23
1651,2476
1652,2477
1652,1208
1652,2478
1653,525
1653,643
1653,2479
1654,1959
1654,2480
1654,2481
1655,1573
1655,420
1655,2482
1656,1437
1656,1440
1656,114
1657,2483
1657,2484
1657,2485
1658,764
1658,685
1658,63
1660,418
1660,2486
1660,2487
1661,951
1661,483
1661,2488
1662,319
1662,818
1662,2489
1663,1369
1663,1084
1663,2490
1665,760
1665,36
1665,1730
1666,2491
1666,1781
1666,1965
1667,254
1667,638
1667,2492
1668,56
1668,974
1668,479
1669,2493
1669,2494
1669,2495
1670,175
1670,57
1670,634
1671,50
1671,1845
1671,850
1672,2496
1672,61
1672,1772
1673,1169
1673,66
1673,1334
1674,19
1674,1834
1674,1238
1675,244
1675,75
1675,2497
1676,2498
1676,2499
1676,436
1677,678
1677,1391
1677,608
1678,2500
1678,2501
1678,2502
1680,584
1680,1691
1680,1685
1681,123
1681,2503
1681,937
1682,53
1682,166
1682,405
1683,302
1683,647
1683,2504
1684,1317
1684,1773
1684,2505
1685,1381
1685,1772
1685,260
1686,426
1686,2506
1686,2507
1687,416
1687,426
1687,2209
1688,559
1688,265
1688,220
1689,1369
1689,881
1689,714
1690,62
1690,128
1690,1930
1693,2508
1693,859
1693,40
1694,475
1694,2509
1694,2510
1695,2511
1695,305
1695,1176
1696,158
1696,1080
1696,2512
1698,2513
1698,2514
1698,2515
1701,144
1701,929
1701,2336
1702,4
1702,1453
1702,276
1703,2
1703,105
1703,151
1704,2496
1704,2461
1704,1015
1705,669
1705,2288
1705,2516
1707,2517
1707,2518
1707,2519
1708,2508
1708,2520
1708,2521
1709,2489
1709,2522
1709,2523
1711,265
1711,137
1711,689
1714,2524
1714,2525
1714,2128
1715,2526
1715,2527
1715,2528
1717,1272
1717,727
1717,794
1718,2529
1718,2530
1718,2531
1719,2532
1719,2533
1719,2534
1721,380
1721,48
1721,2535
1722,28
1722,97
1722,1476
1723,2536
1723,2537
1723,2538
1724,1524
1724,1526
1724,2539
1725,94
1725,2540
1725,2541
1726,508
1726,1400
1726,116
1727,1811
1727,231
1727,120
1728,2542
1728,47
1728,2543
1729,1281
1729,418
1729,2544
1730,2545
1730,2546
1730,2547
1731,34
1731,512
1731,1200
1732,233
1732,335
1732,66
1733,583
1733,2214
1733,979
1735,525
1735,584
1735,2548
1738,2549
1738,2550
1738,2551
1740,1919
1740,2552
1740,2553
1741,2554
1741,2555
1741,412
1742,645
1742,1110
1742,2556
1744,2557
1744,1047
1744,1221
1746,171
1746,240
1746,2558
1747,638
1747,17
1747,334
1748,2559
1748,481
1748,165
1749,2560
1749,1882
1749,2561
1750,495
1750,2562
1750,2563
1752,639
1752,198
1752,1070
1753,2564
1753,1427
1753,2565
1754,407
1754,335
1754,542
1755,2104
1755,2566
1755,1277
1756,219
1756,2567
1756,415
1756,110
1758,2568
1758,2559
1758,2569
1759,316
1759,2570
1759,2571
1760,2572
1760,2573
1760,2574
1762,2575
1762,2576
1762,2577
1764,2578
1764,2579
1764,2580
1765,2581
1765,33
1765,2582
1767,260
1767,734
1767,2583
1769,1979
1769,145
1769,850
1770,2584
1770,1341
1770,1282
1771,2585
1771,2586
1771,2587
1772,557
1772,335
1772,2588
1773,2589
1773,2394
1773,2590
1776,2591
1776,2592
1776,2593
1777,275
1777,449
1777,1038
1779,638
1779,45
1779,418
1783,57
1783,71
1783,480
1784,210
1784,1285
1784,21
1785,219
1785,340
1785,73
1787,2594
1788,1005
1788,2595
1788,2596
1789,2597
1789,2598
1789,2599
1791,620
1791,99
1791,59
1793,421
1793,2142
1793,2600
1794,391
1794,791
1794,2601
1796,2602
1796,2603
1796,2604
1797,300
1797,2605
1797,2606
1798,390
1798,584
1798,421
1799,219
1799,174
1799,68
1801,380
1801,417
1801,248
1804,859
1804,525
1804,2262
1805,37
1805,1272
1805,126
1806,357
1806,1698
1806,1251
1807,1788
1807,2607
1807,2462
1810,254
1810,47
1810,1233
1811,1270
1811,1830
1811,2608
1812,2609
1812,2610
1812,556
1814,1062
1814,684
1814,2313
1815,2611
1815,2612
1815,2613
1815,2614
1816,119
1816,1789
1816,2615
1817,348
1817,373
1817,2560
1820,74
1820,825
1820,481
1821,1394
1821,1516
1821,2616
1822,2617
1822,2618
1822,2619
1824,2172
1824,2548
1824,512
1826,2620
1826,2621
1826,2622
1827,2623
1827,2624
1827,2625
1829,417
1829,85
1829,1324
1831,474
1831,481
1831,1101
1832,654
1832,2626
1832,2627
1833,416
1833,2628
1833,213
1834,767
1834,2629
1834,2630
1835,70
1835,559
1835,1784
1836,442
1836,1277
1836,827
1837,8
1837,7
1837,2631
1839,561
1839,2632
1839,2227
1840,407
1840,2337
1840,2633
1841,74
1841,422
1841,119
1842,748
1842,392
1842,2634
1843,2446
1843,2635
1843,2636
1844,2637
1844,2638
1844,1262
1845,270
1845,315
1845,1175
1846,2639
1846,2640
1846,2641
1847,2642
1847,2643
1847,2644
1848,335
1848,1029
1848,2645
1849,2646
1849,2647
1849,1330
1851,2648
1851,2649
1851,2650
1853,1175
1853,2651
1853,2652
1854,1089
1854,453
1854,2653
1855,167
1855,2654
1855,2655
1856,1853
1856,262
1856,2656
1857,43
1857,444
1857,491
1858,297
1858,1045
1858,2657
1859,2658
1859,2659
1859,2660
1860,2661
1860,222
1860,2662
1861,2663
1861,2664
1861,2665
1862,484
1862,368
1862,2451
1863,445
1863,703
1863,686
1864,431
1864,2666
1864,2667
1866,1169
1866,1151
1866,2668
1867,2498
1867,853
1867,98
1869,494
1869,2669
1869,2670
1870,2671
1870,2672
1870,2673
1871,2674
1871,2675
1871,2676
1872,649
1872,2677
1872,2678
1873,300
1873,2170
1873,643
1874,821
1874,2482
1874,2679
1875,722
1875,464
1875,2322
1876,475
1876,329
1876,718
1877,2680
1877,2681
1877,1918
1878,785
1878,2270
1878,817
1879,2682
1879,683
1879,2683
1880,2684
1880,2227
1880,2685
1881,2686
1881,755
1881,2687
1882,761
1882,640
1882,1917
1883,604
1883,318
1883,2688
1884,242
1884,1458
1884,2689
1885,76
1885,387
1885,2322
1886,2690
1886,2691
1886,2692
1887,239
1887,2261
1887,645
1888,173
1888,2693
1888,357
1889,1015
1889,2694
1889,2695
1890,2696
1890,974
1890,235
1891,2697
1891,2698
1891,2699
1892,31
1892,584
1892,1384
1893,2700
1893,2701
1893,2702
1894,19
1894,334
1894,1089
1895,2469
1895,2703
1895,2704
1896,390
1896,71
1896,38
1897,2705
1897,2706
1897,1363
1898,2568
1898,1437
1898,2707
1901,2708
1901,2709
1901,2710
1902,2711
1902,1394
1902,2210
1904,2712
1904,2713
1904,464
1905,2714
1905,2715
1905,2716
1906,193
1906,393
1906,827
1907,790
1907,250
1907,2446
1908,2717
1908,2566
1908,1736
1910,2229
1910,2718
1910,2719
1911,250
1911,1812
1911,1783
1912,187
1912,58
1912,2267
1913,2720
1913,2721
1913,2722
1914,2723
1914,2724
1914,2725
1915,658
1915,2726
1915,2727
1916,2331
1916,76
1916,2728
1917,416
1917,2172
1917,2461
1918,131
1918,951
1918,46
1919,399
1919,607
1919,2729
1920,5
1920,1390
1920,2730
1921,2731
1921,2732
1921,2733
1922,2734
1922,2735
1922,2736
1923,764
1923,126
1923,315
1925,2737
1925,2738
1925,2739
1926,2740
1926,2741
1926,2742
1927,2743
1927,2744
1927,2745
1928,2746
1928,1637
1928,2747
1929,1603
1929,2748
1929,1587
1930,2749
1930,2750
1930,2751
1931,1308
1931,1545
1931,2752
1932,1623
1932,1628
1932,2753
1933,1647
1933,2754
1933,2755
1934,1635
1934,1530
1934,1634
1935,1671
1935,1724
1935,2756
1936,2757
1936,1671
1936,2758
1937,2759
1937,1990
1937,2760
1938,1581
1938,1726
1938,2761
1939,1628
1939,1615
1939,2762
1940,1562
1940,1721
1940,1303
1941,1589
1941,2763
1941,2764
1942,2765
1942,2766
1942,2767
1943,1530
1943,2010
1943,2768
1944,2007
1944,2769
1944,1596
1945,1469
1945,2045
1945,1962
1946,1059
1946,2770
1946,2771
1947,1813
1947,2772
1947,2773
1948,514
1948,2235
1948,2774
1949,2185
1949,2775
1949,1998
1950,2209
1950,2129
1950,2776
1951,2777
1951,2778
1951,2779
1952,638
1952,1152
1952,2780
1953,59
1953,2201
1953,2781
1954,65
1954,1212
1954,2126
1956,542
1956,2782
1956,2783
1957,2784
1957,2785
1957,2786
1958,1216
1958,562
1958,210
1959,279
1959,1811
1959,2787
1960,578
1960,579
1960,1573
1961,638
1961,582
1961,848
1962,639
1962,621
1962,557
1963,144
1963,2788
1963,2789
1964,1194
1964,542
1964,2790
1965,2087
1965,824
1965,2791
1967,2792
1967,1247
1967,2793
1968,824
1968,2429
1968,2794
1970,2160
1970,2795
1970,328
1971,2161
1971,2796
1971,2797
1973,2161
1973,2798
1973,2799
1974,2800
1974,2801
1974,2802
1975,2800
1975,2803
1975,2804
1977,2805
1977,2806
1977,2807
1979,2808
1979,2809
1979,2810
1981,2811
1981,2812
1981,2813
1982,1515
1982,778
1982,2814
1983,778
1983,1515
1983,2815
1985,1515
1985,2816
1985,2817
1986,1515
1986,2817
1986,2816
1987,34
1987,778
1987,2818
1988,2819
1988,928
1988,2820
1991,2821
1991,981
1991,2822
1992,2822
1992,2111
1992,2823
1994,2824
1994,2825
1994,2826
1995,2824
1995,2826
1995,2825
1996,2825
1996,1974
1996,939
1997,129
1997,2004
1997,2827
1998,2828
1998,2827
1998,1431
1999,1232
1999,2829
1999,2558
2000,131
2000,951
2000,546
2001,131
2001,951
2001,46
2002,131
2002,951
2002,46
2003,2830
2003,1028
2003,2831
2004,2830
2004,1028
2004,2832
2005,949
2005,2833
2005,2834
2006,51
2006,40
2006,2109
2007,1772
2007,138
2007,925
2009,2010
2009,2835
2009,2836
2011,401
2011,220
2011,2044
2012,401
2012,220
2012,67
2013,59
2013,1059
2013,1338
2015,1554
2015,2837
2015,2838
2016,2839
2016,1715
2016,241
2017,1570
2017,2840
2017,2841
2018,2842
2018,2843
2018,2844
2019,2845
2019,2846
2019,2847
2020,308
2020,248
2020,88
2021,2848
2021,2849
2021,2558
2022,705
2022,186
2022,2850
2023,16
2023,14
2023,1212
2024,564
2024,2851
2024,930
2025,417
2025,2852
2025,614
2026,2853
2026,2854
2026,776
2027,2422
2027,2668
2027,887
2028,1
2028,2496
2028,414
2032,677
2032,2855
2032,2856
2033,2857
2033,2858
2033,2859
2034,2476
2034,1982
2034,2544
2035,2860
2035,1732
2035,2861
2036,2862
2036,2863
2036,816
2037,295
2037,1630
2037,1678
2038,1719
2038,2864
2038,2856
2039,2865
2039,2866
2039,2867
2041,2868
2041,2156
2041,1776
2042,824
2042,2869
2042,2870
2043,2871
2043,2872
2043,425
2044,2075
2044,2873
2044,2874
2045,780
2045,2703
2045,689
2046,2875
2046,2876
2046,2877
2047,2878
2047,2879
2047,2880
2048,2881
2048,2882
2048,1791
2049,1554
2049,2883
2049,2757
2050,2884
2050,2885
2050,2886
2051,1732
2051,1715
2051,2887
2052,1426
2052,313
2052,476
2053,201
2053,2888
2053,2889
2054,201
2054,691
2054,2888
2055,1752
2055,528
2055,2890
2056,1723
2056,1606
2056,1585
2057,2891
2057,2892
2057,2893
2058,418
2058,137
2058,211
2059,2894
2059,483
2059,622
2060,2895
2060,2896
2060,2897
2061,2898
2061,2899
2061,2900
2062,537
2062,648
2062,2480
2063,2378
2063,2901
2063,2902
2064,2623
2064,2903
2064,2904
2065,469
2065,1693
2065,1706
2066,1797
2066,2905
2066,1734
2067,2906
2067,2214
2067,2907
2068,2908
2068,2909
2068,2910
2069,2911
2069,2159
2069,2912
2070,475
2070,2116
2070,2913
2071,43
2071,2492
2071,930
2072,1
2072,1700
2072,591
2073,508
2073,2429
2073,2914
2074,2915
2074,2916
2074,2917
2075,2787
2075,2918
2075,2919
2076,577
2076,479
2076,510
2077,2920
2077,265
2077,2921
2078,1095
2078,1741
2078,2922
2079,2923
2079,1731
2079,2924
2080,2925
2080,2926
2080,2927
2081,2928
2081,2929
2081,2930
2082,824
2082,588
2082,969
2083,2086
2083,2931
2083,2932
2084,133
2084,270
2084,475
2086,67
2086,2933
2086,2087
2087,2934
2087,1755
2087,2935
2088,4
2088,2027
2088,2936
2089,2937
2089,1096
2089,1084
2090,2937
2090,1096
2090,2911
2091,1583
2091,2938
2091,2939
2093,1271
2093,2940
2093,2941
2094,2354
2094,1247
2094,316
2095,1732
2095,2861
2095,2839
2096,2942
2096,2943
2096,1739
2097,2944
2097,2945
2097,2946
2099,2947
2099,2934
2099,1749
2100,1
2100,491
2100,2948
2101,2723
2101,1954
2101,2949
2104,126
2104,2950
2104,837
2105,233
2105,2951
2105,2166
2106,1490
2106,133
2106,805
2107,778
2107,2952
2107,2953
2108,13
2108,2954
2108,1518
2109,13
2109,2955
2109,2956
2110,13
2110,2957
2110,2958
2111,13
2111,459
2111,2166
2112,951
2112,560
2112,13
2113,2959
2113,2960
2113,2113
2114,2961
2114,126
2114,2962
2115,19
2115,586
2115,2963
2116,2964
2116,2965
2116,2966
2117,2967
2117,2968
2117,2969
2118,219
2118,2970
2118,1974
2119,824
2119,2971
2119,2972
2120,2004
2120,166
2120,1762
2121,2973
2121,2974
2121,2975
2122,2976
2122,1041
2122,2977
2123,1121
2123,1334
2123,2978
2124,212
2124,789
2124,220
2125,449
2125,212
2125,2979
2126,70
2126,745
2126,2159
2127,2615
2127,2980
2127,938
2128,2684
2128,2981
2128,803
2130,2007
2130,99
2130,2982
2131,1528
2131,2983
2131,2984
2132,1601
2132,2828
2132,2985
2133,71
2133,2986
2133,2865
2134,2987
2134,2988
2134,2989
2135,1560
2135,2990
2135,2991
2136,2992
2136,2993
2136,2994
2137,1533
2137,2995
2137,2996
2138,391
2138,2997
2138,2998
2139,2999
2139,1987
2139,1121
2140,3000
2140,3001
2140,3002
2141,1121
2141,1760
2141,3003
2142,1530
2142,1807
2142,1118
2143,582
2143,367
2143,284
2144,2794
2144,2987
2144,3004
2145,2794
2145,3005
2145,2087
2146,77
2146,3006
2146,544
2147,491
2147,3007
2147,937
2148,3008
2148,3009
2148,3010
2149,3011
2149,3012
2149,3013
2150,3014
2150,3015
2150,3016
2151,3016
2151,3017
2151,3018
2152,2420
2152,889
2152,2839
2153,3019
2153,3020
2153,3021
2154,11
2154,3022
2154,458
2156,1937
2156,3023
2156,3024
2158,3025
2158,3026
2158,3027
2160,469
2160,3028
2160,1999
2161,3029
2161,3030
2161,3031
2162,3032
2162,3033
2162,3034
2164,3035
2164,3036
2164,3037
2165,1383
2165,2423
2165,315
2166,1788
2166,334
2166,127
2167,56
2167,779
2167,1364
2168,1370
2168,3038
2168,1364
2169,3039
2169,3040
2169,3041
2170,34
2170,3042
2170,2989
2171,2288
