actor_id,actor
3688,André Maranne
3689,Michelle Williams
3690,Dan Hedaya
3691,Jodhi May
3692,Eli Marienthal
3693,Paul Burke
3694,Stephen McCole
3695,Maurice Roëves
3696,Garry Sweeney
3697,Adrian Grenier
3698,Clark Gregg
3699,Leo Bassi
3700,Henri Béhar
3701,Maurizio Benazzo
3702,Giuseppe Andrews
3703,James DeBello
3704,Alexis Loret
3705,Karyn Dwyer
3706,Christina Cox
3707,Alex Dimitriades
3708,Elle Mandalis
3709,Damien Fotiou
3710,Rudolph Valentino
3711,Casson Ferguson
3712,Judith Evelyn
3713,Darryl Hickman
3714,Barbara Steele
3715,John Kerr
3716,Jane Asher
3717,Maggie Pierce
3718,Leona Gage
3719,Gilda Radner
3720,Alan King
3721,Jonathan Scott-Taylor
3722,Rossano Brazzi
3723,Don Gordon
3724,Robert Hays
3725,Vince Vieluf
3726,Dana Hill
3727,Imogene Coca
3728,Madolyn Smith Osborne
3729,Kevin O'Morrison
3730,Robert Loggia
3731,Michael Oliver
3732,John Ritter
3733,Peter Billingsley
3734,Melinda Dillon
3735,Marisa Coughlan
3736,Heidi Schanz
3737,French Stewart
3738,Junko Iwao
3739,Rica Matsumoto
3740,Shinpachi Tsuji
3741,Robert Costanzo
3742,Lloyd Adams
3743,Philip Akin
3744,Anna Carolina Arias
3745,Agnes Moorehead
3746,Gavin Gordon
3747,Jason Gedrick
3748,David Suchet
3749,Mark Humphrey
3750,Stuart Margolin
3751,Rachel McLish
3752,Cliff Robertson
3753,Innokentiy Smoktunovskiy
3754,Mikhail Nazvanov
3755,Elza Radzina
3756,Thomas Meighan
3757,Theodore Roberts
3758,Raymond Hatton
3759,José Wilker
3760,Carl de Vogt
3761,Lil Dagover
3762,Ressel Orla
3763,Sam Doumit
3764,Martin Goldman
3765,Harry Keitt
3766,Aranka Coppens
3767,Sara de Roo
3768,Dirk Roofthooft
3769,Diane Venora
3770,Dennis Storhøi
3771,Mira Banjac
3772,Ivan Bekjarev
3773,Aleksandar Bercek
3774,Jeremy James Kissner
3775,Jesse James
3776,Carole Bouquet
3777,Patrice Chéreau
3778,Amy Smart
3779,Rami Doueiri
3780,Naamar Sahli
3781,Mohamad Chamas
3782,Zachary David Cope
3783,Alessandro Nivola
3784,Bajram Severdzan
3785,Srdjan 'Zika' Todorovic
3786,Branka Katic
3787,Sheryl Crow
3788,Kyôko Koizumi
3789,Dudley Moore
3790,Chatran
3791,Rita Hayworth
3792,Ron Marquette
3793,Bert Williams
3794,Leigh Hunt
3795,Howard E. Rollins Jr.
3796,Adolph Caesar
3797,Art Evans
3798,Christian Drillaud
3799,Claude Bouchery
3800,Isabelle Caillard
3801,Bill McGhee
3802,Jessie Lee Fulton
3803,Robert Dracup
3804,Cristina Raines
3805,Joe Lambie
3806,Anthony James
3807,Leif Erickson
3808,Paul McCartney
3809,George Harrison
3810,Ringo Starr
3811,David Byrne
3812,Bernie Worrell
3813,Alex Weir
3814,John Lennon
3815,Kathleen Robertson
3816,Jade Gordon
3817,John Taylor
3818,Michael Des Barres
3819,Don Stroud
3820,William Ragsdale
3821,Amanda Bearse
3822,Jérôme Deschamps
3823,Nigel Terry
3824,Nicholas Clay
3825,Richard Edson
3826,John Raitt
3827,Carol Haney
3828,Lanny Flaherty
3829,Gary Imhoff
3830,Gino Conforti
3831,Roger Daltrey
3832,Vincent Van Patten
3833,Hannah Taylor Gordon
3834,Éva Igó
3835,Loren Dean
3836,Jean Smart
3837,Kevin Clash
3838,Dane Cook
3839,John Pinette
3840,Melissa Joan Hart
3841,Caroline Ducey
3842,Sagamore Stévenin
3843,Johnny Whitaker
3844,Janice Rule
3845,Jessica Dragonette
3846,Lanny Ross
3847,Pinto Colvig
3848,Jason Beghe
3849,John Pankow
3850,Kate McNeil
3851,A. Michael Baldwin
3852,Bill Thornbury
3853,Reggie Bannister
3854,Fred Howard
3855,Molly Shannon
3856,Elaine Hendrix
3857,Peter Sarsgaard
3858,Thomas Walter Blake Jr.
3859,Muffet Criner Adickes Blake
3860,Sandra Tessman Blake
3861,Fernando Fernán Gómez
3862,Rafael Alonso
3863,Cayetana Guillén Cuervo
3864,Lesley Ann Warren
3865,Jill Hennessy
3866,Alan Ruck
3867,Arletty
3868,Jean-Louis Barrault
3869,Pierre Brasseur
3870,Jack Long
3871,Yi-Min Li
3872,Jeanie Chang
3873,Gastone Moschin
3874,Sonny Bono
3875,Ruth Brown
3876,Theresa Russell
3877,Denholm Elliott
3878,Everett Alvarez Jr.
3879,Ron Bliss
3880,Fred Cherry
3881,Léna Skerla
3882,Yvonne Clech
3883,Charles Coburn
3884,Lorenzo Quinteros
3885,Hugo Soto
3886,Inés Vernengo
3887,Jean Peters
3888,Glenn Ford
3889,George Macready
3890,Mitzi Gaynor
3891,Michael Nouri
3892,Lilia Skala
3893,Linh-Dan Pham
3894,Lee Marvin
3895,Mark Keyloun
3896,Darrell Larson
3897,Gert Fröbe
3898,Lotte Lenya
3899,Ursula Andress
3900,Brooke Shields
3901,Christopher Atkins
3902,Leo McKern
3903,Marianne Koch
3904,Gian Maria Volontè
3905,Leon Isaac Kennedy
3906,Wilbur 'Hi-Fi' White
3907,Thomas M. Pollard
3908,Glynn Turman
3909,Ernie Hudson
3910,Mary Pickford
3911,Roy Stewart
3912,Mary Louise Miller
3913,Valerie Red-Horse
3914,Yvonne Russo
3915,Colleen Rennison
3916,Ruth Gemmell
3917,Luke Aikman
3918,Noah Fleiss
3919,Karen Young
3920,Camryn Manheim
3921,Brian Fisk
3922,Catherine Oxenberg
3923,Richard Farnsworth
3924,Jane Galloway Heitz
3925,Nancy Kelly
3926,Patty McCormack
3927,Gage Clarke
3928,Anouk Aimée
3929,Pierre Barouh
3930,Klaus Kinski
3931,Claudia Cardinale
3932,José Lewgoy
3933,Ann Reinking
3934,Bill Bernstein
3935,Morris Chestnut
3936,Lucas Black
3937,Joe Basile
3938,Scott Burkholder
3939,Liz Coke
3940,Laverne Andrews
3941,Maxene Andrews
3942,Patty Andrews
3943,Jenny Seagrove
3944,Dwier Brown
3945,Carey Lowell
3946,Nigel Green
3947,Guy Doleman
3948,Dave Aldana
3949,Mark Brelsford
3950,Dan O'Herlihy
3951,Belinda Bauer
3952,Paul Le Mat
3953,Jason Robards
3954,Elizabeth Cheshire
3955,Topol
3956,Robert Davi
3957,Yaphet Kotto
3958,David Dukes
3959,Kelly Piper
3960,Claudine Auger
3961,Adolfo Celi
3962,Shirley Jones
3963,Onna White
3964,Susan Luckey
3965,Buddy Hackett
3966,Henry Dinhofer
3967,Ned Bellamy
3968,Gibson Frazier
3969,Cara Buono
3970,Ian Edwards
3971,Donal Lardner Ward
3972,Tony Guma
3973,Werner Herzog
3974,Lionel Abelanski
3975,Rufus
3976,Clément Harari
3977,Mark Borchardt
3978,Mike Schank
3979,Tom Schimmels
3980,Émilie Dequenne
3981,Fabrizio Rongione
3982,Anne Yernaux
3983,Michael Sarrazin
3984,Buster Keaton
3985,Snitz Edwards
3986,Sally O'Neil
3987,Bruce Abbott
3988,Claude Earl Jones
3989,Cicely Tyson
3990,Angel Ramirez Jr.
3991,Lois Chiles
3992,Domenick John
3993,James Le Gros
3994,Shawn Carson
3995,Jeanne Austin
3996,Sunshine Hart
3997,Heather Menzies-Urich
3998,Joe B. Barton
3999,Don Barrett
4000,Sherry Leigh
4001,Cyril Cusack
4002,Billy Dee Williams
4003,Eijirô Tôno
4004,Anthony Zerbe
4005,Rosalind Cash
4006,Brian Bedford
4007,Roger Miller
4008,Nicholas Kadi
4009,Chief Dan George
4010,Andy Griffith
4011,Anthony Franciosa
4012,Harvey Atkin
4013,Kate Lynch
4014,Richard Mulligan
4015,Hamilton Camp
4016,John Mengatti
4017,Jack Nance
4018,Sarah Douglas
4019,Hugh Laurie
4020,Laurel Holloman
4021,Nicole Ari Parker
4022,Maggie Moore
4023,Elizabeth Edmonds
4024,Sue Wallace
4025,Geraldine Griffiths
4026,Eve Arden
4027,Roy Kinnear
4028,Usher
4029,Rosario Dawson
4030,Hart Bochner
4031,Rab Affleck
4032,Ikue Ôtani
4033,Mayumi Izuka
4034,Arsinée Khanjian
4035,Elaine Cassidy
4036,James Naughton
4037,Maris Wrixon
4038,Gene O'Donnell
4039,Robert Arkins
4040,Michael Aherne
4041,Marjorie Reynolds
4042,Sara Gilbert
4043,Sô Yamamura
4044,Julieta Serrano
4045,Joanne Woodward
4046,Nell Potts
4047,Roberta Wallach
4048,Will Geer
4049,Delle Bolton
4050,John Fraser
4051,Lou Jacobi
4052,Bruce Balden
4053,Jacqueline Bassett
4054,Symon Basterfield
4055,Bebe Neuwirth
4056,Nikola Ristanovski
4057,Vlado Jovanovski
4058,Cecilia Roth
4059,Candela Peña
4060,Marina Pierro
4061,Françoise Blanchard
4062,Mike Marshall
4063,Stan Laurel
4064,Oliver Hardy
4065,Virginia Karns
4066,William H. Lynn
4067,Tsutomu Yamazaki
4068,Ken'ichi Hagiwara
4069,Yûzô Kayama
4070,Chûsha Ichikawa
4071,James Wilby
4072,Jane Darwell
4073,June Allyson
4074,Margaret Sullavan
4075,Julie Kavner
4076,Adam Bryant
4077,Shane Bailey
4078,Ed Berke
4079,Maria Doyle Kennedy
4080,Jewel
4081,Janet McTeer
4082,Kimberly J. Brown
4083,Luigi Pistilli
4084,Claudio Camaso
4085,Sheryl Lee Ralph
4086,Edmond O'Brien
4087,Frank Lovejoy
4088,William Talman
4089,Marion O'Dwyer
4090,Niall O'Shea
4091,Julie Hamilton
4092,Dara Perlmutter
4093,Samantha Morton
4094,Mara Hobel
4095,Michael Lucas
4096,Hugh Panaro
4097,Milla Davenport
4098,Percy Haswell
4099,Howard Truesdale
4100,Kathleen Myers
4101,Jean Gabin
4102,Dita Parlo
4103,Pierre Fresnay
4104,Lew Bracker
4105,Mark Harmon
4106,Blair Brown
4107,Buster Crabbe
4108,Julie Bishop
4109,Edward Woods
4110,Bono
4111,The Edge
4112,Adam Clayton
4113,Arthur Godfrey
4114,Michael Clarke Duncan
4115,Annabelle Apsion
4116,Kate Ashfield
4117,Una Merkel
4118,William Bakewell
4119,Kerwin Mathews
4120,Kathryn Grant
4121,Richard Eyer
4122,Porter Hall
4123,James Levine
4124,Itzhak Perlman
4125,Toby Stephens
4126,Allan Corduner
4127,Dexter Fletcher
4128,Tony Peck
4129,Candice Bergen
4130,Art Garfunkel
4131,Chief Thundercloud
4132,Lynne Roberts
4133,Stanley Andrews
4134,Silvana Mangano
4135,Gerry Becker
4136,Vicellous Shannon
4137,Joe Breen
4138,Osheen Jones
4139,Fred A. Leuchter Jr.
4140,Robert Jan Van Pelt
4141,David Irving
4142,Sofia Polanska
4143,Pavol Simon
4144,Ivan Lukac
4145,Lynn Boyd
4146,Jon Daugherty
4147,Ryan Daugherty
4148,Reeve Brenner
4149,Hank Greenberg
4150,Jonny Phillips
4151,Oscar Petersen
4152,Ayesha Dharker
4153,K. Krishna
4154,Sonu Sisupal
4155,Filberto Ascencio
4156,Butch Dean
4157,Dusty Dean
4158,Lloyd Hughes
4159,Gloria Hope
4160,Don Taylor
4161,Otto Preminger
4162,Victor Jory
4163,Otis Young
4164,Billy Green Bush
4165,John Richardson
4166,Andrea Checchi
4167,Susan Hayward
4168,Ron Randell
4169,Bruce Myles
4170,Kevin Conroy
4171,David Marshall Grant
4172,Oskar Werner
4173,Janet Gaynor
4174,Edith Meeks
4175,Larry Maxwell
4176,Susan Norman
4177,Linda Lawson
4178,Gavin Muir
4179,Janet Suzman
4180,Julia Migenes
4181,Ruggero Raimondi
4182,Brian Deacon
4183,Eric Deacon
4184,Andréa Ferréol
4185,Eiji Okada
4186,Kyôko Kishida
4187,Kôji Mitsui
4188,Selma Blair
4189,Eric Mabius
4190,Devin Matthews
4191,Maria Schell
4192,Edward Jobson
4193,Beulah Booker
4194,Edward Connelly
4195,Ruth Dwyer
4196,T. Roy Barnes
4197,Rita Tushingham
4198,Bruno Kirby
4199,John Rubinstein
4200,Patricia Quinn
4201,Caisa Persson
4202,Patrick Bergin
4203,Craig Ferguson
4204,Chris Langham
4205,David Rasche
4206,Orgyen Tobgyal
4207,Neten Chokling
4208,Jamyang Lodro
4209,Quinn Cummings
4210,Sergio Corrieri
4211,Salvador Wood
4212,José Gallardo
4213,Barnard Hughes
4214,Vincent Spano
4215,Gary Kemp
4216,Thomas Gibson
4217,Mädchen Amick
4218,Teresa Sun-Kwan Mo
4219,Benoît Poelvoorde
4220,Jacqueline Poelvoorde-Pappaert
4221,Nelly Pappaert
4222,Estelle Getty
4223,Roy Dotrice
4224,Brian McElroy
4225,Frank Acciarito
4226,Josep Maria Pou
4227,Rosa Maria Sardà
4228,Mario Gas
4229,Susan Stryker
4230,Texas Tomboy
4231,Annie Sprinkle
4232,Stephanie Swift
4233,Brad Armstrong
4234,Herschel Savage
4235,Sydnee Steele
4236,Anjanette Comer
4237,Marianna Hill
4238,Daphne
4239,Reanna
4240,Gina
4241,Steven Mackintosh
4242,Miriam Margolyes
4243,Seymour Cassel
4244,Val Avery
4245,Jack Gilford
4246,Daniel York Loh
4247,Mark Webber
4248,Nikita Hopkins
4249,Ken Sansom
4250,Madhur Jaffrey
4251,Minzhi Wei
4252,Huike Zhang
4253,Zhenda Tian
4254,David Rosen
4255,Alexa Jago
4256,Jonathan Aube
4257,Gary Dourdan
4258,Kenya Moore
4259,Cornel Wilde
4260,Jean Wallace
4261,Francesca Faridany
4262,Timothy Leary
4263,Neville Brand
4264,Mel Ferrer
4265,Carolyn Jones
4266,Bruce Jones
4267,Julie Brown
4268,Gemma Phoenix
4269,Judy Geeson
4270,Christian Roberts
4271,Vin Diesel
4272,Thomas Goodridge
4273,Faruk Pruti
4274,Tony Peters
4275,Jean Parker
4276,Nils Asther
4277,Merna Kennedy
4278,Al Ernest Garcia
4279,Virginia Cherrill
4280,Florence Lee
4281,Hector Elizondo
4282,Molly McCarthy
4283,Edna Purviance
4284,Jackie Coogan
4285,Arthur Kennedy
4286,Donald Crisp
4287,Fred McCarren
4288,Eve Miller
4289,Patrice Wymore
4290,Vera-Ellen
4291,Cesar Romero
4292,Barbara Barrie
4293,Bob Dishy
4294,Edie Falco
4295,Iben Hjejle
4296,Anders W. Berthelsen
4297,Jesper Asholt
4298,N'Bushe Wright
4299,Faizon Love
4300,Benjamin Bratt
4301,Garry Shandling
4302,John Tormey
4303,Noah Taylor
4304,Loene Carmen
4305,Matt Lattanzi
4306,Caren Kaye
4307,Rex Allen
4308,Ingvald Lieberkind
4309,Robert Dalban
4310,Beryl Reid
4311,Coral Browne
4312,Herbert Rawlinson
4313,Jim Lovell
4314,Ken Mattingly
4315,Russell Schweickart
4316,Judy Holliday
4317,John Harkins
4318,William Kerwin
4319,Mal Arnold
4320,Connie Mason
4321,Gordon Oas-Heim
4322,Candi Conder
4323,Elyn Warner
4324,Zachary Ittimangnaq
4325,John Lund
4326,Billy De Wolfe
4327,Claudia McNeil
4328,Ruby Dee
4329,Jeffrey Allen
4330,Big Daddy Wayne
4331,Jack Wallace
4332,Patrick Achdjian
4333,Anna Condo
4334,Sandrine Bonnaire
4335,Dennis Christopher
4336,Penelope Allen
4337,Ron Howard
4338,Louis Calhern
4339,Jeffrey Hunter
4340,Carroll Baker
4341,Claude Cerval
4342,David Carradine
4343,Ronny Cox
4344,Robert Vaughn
4345,John Archer
4346,Warner Anderson
4347,Tom Powers
4348,Brian Donlevy
4349,Gottfried John
4350,Sheila Ryan
4351,Molly Gross
4352,Jason Bortz
4353,Marisa Ryan
4354,Paul Robeson
4355,Elisabeth Welch
4356,Esme Percy
4357,Roy Emerton
4358,Rita Wilson
4359,Annie Potts
4360,Margaret Langrick
4361,Tom Wilson
4362,Fidel Abrego
4363,Griffin Dunne
4364,Haviland Morris
4365,Michael E. Knight
4366,Jerry Nelson
4367,Charles Fleischer
4368,Blaze Berdahl
4369,William Katt
4370,Patrick McGoohan
4371,Glenda Jackson
4372,Kenneth More
4373,Ronald Allen
4374,Robert Ayres
4375,Virginia Mayo
4376,Robert Beatty
4377,David Brisbin
4378,Ali Larter
4379,Kerr Smith
4380,Jeanie Drynan
4381,Linal Haft
4382,Russell Dykstra
4383,Anjela Lauren Smith
4384,Wil Johnson
4385,Caroline Chikezie
4386,Tchéky Karyo
4387,Bart the Bear
4388,Youk the Bear
4389,Ella Raines
4390,Jennifer Jones
4391,Torin Thatcher
4392,Nick Cravat
4393,Eva Bartok
4394,Stephen Furst
4395,Mark Metcalf
4396,Tracy Camilla Johns
4397,Tommy Redmond Hicks
4398,John Canada Terrell
4399,Ricky Schroder
4400,Hope Lange
4401,Deborah Raffin
4402,Ed Lauter
4403,Kay Lenz
4404,John P. Ryan
4405,Vanilla Ice
4406,Kristin Minter
4407,Naomi Campbell
4408,Judith Hoag
4409,Josh Pais
4410,Paige Turco
4411,Michelan Sisti
4412,Michael Carmine
4413,Mike Norris
4414,Steve Durham
4415,David Coburn
4416,Donald Gibb
4417,Leah Ayres
4418,Lee Evans
4419,Tom T. Tran
4420,Aaliyah
4421,Shane West
4422,Marla Sokoloff
4423,Jodi Lyn O'Keefe
4424,Susan Tyrrell
4425,Hossein Mahjoub
4426,Mohsen Ramezani
4427,Salameh Feyzi
4428,Christopher Rydell
4429,Ana Torrent
4430,Ferlin Husky
4431,Joi Lansing
4432,Don Bowman
4433,James Aubrey
4434,Tom Chapin
4435,Hugh Edwards
4436,Henry Bergman
4437,Corey Haim
4438,Maureen Flannigan
4439,Demetra Hampton
4440,François Truffaut
4441,Teri Garr
4442,Myriam Boyer
4443,Kylie Travis
4444,Shannon Whirry
4445,Rosanna DeSoto
4446,Kerri Green
4447,Todd Louiso
4448,Maria del Mar
4449,Hill Harper
4450,Mimsy Farmer
4451,Barry Primus
4452,Ray Lovelock
4453,Hugh McDermott
4454,Peter Reynolds
4455,Alberto de Mendoza
4456,Sam J. Jones
4457,Sean McClory
4458,Vilma Bánky
4459,George Fawcett
4460,Suzy Kendall
4461,Luc Merenda
4462,Glen Campbell
4463,John Doe
4464,Adam Horovitz
4465,David Anthony Marshall
4466,Navin Chowdhry
4467,Peggy Ashcroft
4468,Brad Davis
4469,Irene Miracle
4470,Bo Hopkins
4471,Natalya Bondarchuk
4472,Donatas Banionis
4473,Jüri Järvet
4474,Mac Davis
4475,Sondra Locke
4476,Shawn Doyle
4477,Carroll O'Connor
4478,Caroline Frances Cooke
4479,Gustav von Seyffertitz
4480,Dwayne Hickman
4481,Masatoshi Nagase
4482,Screamin' Jay Hawkins
4483,Liza Minnelli
4484,Tawny Kitaen
4485,Adrian Zmed
4486,Carl Weathers
4487,Kevin Peter Hall
4488,John Colicos
4489,Peter Hudson
4490,Emmanuelle Chaulet
4491,Stephen Lack
4492,Katie Garner
4493,Raymond Cordy
4494,Henri Marchand
4495,Rolla France
4496,Kazuo Hasegawa
4497,Fujiko Yamamoto
4498,Ayako Wakao
4499,Dominic West
4500,Justin Theroux
4501,Josh Lucas
4502,Linda Bassett
4503,Jordan Routledge
4504,Paul Cook
4505,Steve Jones
4506,John Lydon
4507,Paul Campbell
4508,Mark Danvers
4509,Carl Bradshaw
4510,Sally Kirkland
4511,Robert Blankshine
4512,Bobcat Goldthwait
4513,Bruce Baum
4514,Helmut Griem
4515,Victor Buono
4516,Forrest Tucker
4517,Robert Taylor
4518,Nigel Bruce
4519,Debbie Fan
4520,Kristen Johnston
4521,Bodil Jørgensen
4522,Jens Albinus
4523,Anne Louise Hassing
4524,Tom Hickey
4525,Keeley Hawes
4526,Diane Ladd
4527,Raphael Sbarge
4528,Jennifer Runyon
4529,Rob Camilletti
4530,Stephen Lee
4531,Cyril O'Reilly
4532,Daniel Chilson
4533,Niklaus Lange
4534,Don Handfield
4535,Claudia Christian
4536,Connie Nielsen
4537,Liam Aiken
4538,John Simm
4539,Lorraine Pilkington
4540,Shaun Parkes
4541,Danny Hoch
4542,Lynn Schlansky Hoch
4543,Gina Brooke
4544,Les Ballets de Paris
4545,Zizi Jeanmaire
4546,Valérie Kaprisky
4547,Art Metrano
4548,Jeff York
4549,Ray Sharkey
4550,Tovah Feldshuh
4551,Leigh McCloskey
4552,Eleonora Giorgi
4553,Giacomo Rossi Stuart
4554,Erika Blanc
4555,Fabienne Dali
4556,Perry King
4557,Frederick Koehler
4558,Barry Pepper
4559,Amanda Schull
4560,Ethan Stiefel
4561,Sascha Radetsky
4562,Elaine Stritch
4563,Amanda Peet
4564,Brian Van Holt
4565,Jonathan Abrahams
4566,Kathryn Grayson
4567,Elvis Presley
4568,Joan Blackman
4569,Robert Culp
4570,Kevin Coughlin
4571,Brooke Bundy
4572,Lawrence P. Casey
4573,Betty Garrett
4574,Mark Holton
4575,Xuan Ngoc Nguyen
4576,Barbara Sonneborn
4577,Joan Freeman
4578,Sherrie Hewson
4579,John Turner
4580,Rosalind Ayres
4581,Mena Suvari
4582,Zak Orth
4583,Seann William Scott
4584,Tracey Ullman
4585,Julius Averitt
4586,Noah Wyle
4587,Margit Carstensen
4588,Lucy Liu
4589,Moby
4590,Lord T. Byron
4591,McGuinnes
4592,Candace Hilligoss
4593,Frances Feist
4594,Sidney Berger
4595,John Carroll
4596,Mack Swain
4597,Tom Murray
4598,Mady Correll
4599,Allison Roddan
4600,George Lazenby
4601,Diana Rigg
4602,Barbara Bach
4603,Curd Jürgens
4604,Pascal Greggory
4605,Valeria Bruni Tedeschi
4606,Macha Méril
4607,Stéphane Freiss
4608,Michael Lonsdale
4609,Britt Ekland
4610,Maxine Audley
4611,Jerry Desmonde
4612,Clarence Geldert
4613,Carl Miller
4614,Albert Dekker
4615,Corinne Marchand
4616,Antoine Bourseiller
4617,Dominique Davray
4618,Paul Giamatti
4619,Maureen Connell
4620,Lauren Hutton
4621,Simón Andreu
4622,Maribel Martín
4623,Alexandra Bastedo
4624,Christopher George
4625,Catriona MacColl
4626,Carlo De Mejo
4627,Michael Hynson
4628,Lord James Blears
4629,Lucille Ball
4630,Nigel Patrick
4631,James Donald
4632,Andrew Keir
4633,William Hickey
4634,Jimmie F. Skaggs
4635,Elizabeth Maclellan
4636,Collin Bernsen
4637,Steve Welles
4638,Greg Webb
4639,Guy Rolfe
4640,Richard Lynch
4641,Ian Abercrombie
4642,Kristopher Logan
4643,Chandra West
4644,Ash Adams
4645,Teresa Hill
4646,George Peck
4647,Emily Harrison
4648,Josh Green
4649,Michael Guerin
4650,Leonard Whiting
4651,Olivia Hussey
4652,John McEnery
4653,Pam Dawber
4654,Cleavon Little
4655,Slim Pickens
4656,Peter Breck
4657,Deborah Walley
4658,Patsy Garrett
4659,Red Steagall
4660,Frank Inn
4661,Benjean
4662,Art Vasil
4663,Rosemary Clooney
4664,Charlotte Stewart
4665,Allen Joseph
4666,Patrick Disanto
4667,Eugene Tatu
4668,Alice Bag Band
4669,Black Flag
4670,Joe Perry
4671,Steven Tyler
4672,Gene Simmons
4673,Mitchell Ryan
4674,Mark Herrier
4675,Wyatt Knight
4676,Tony Ganios
4677,Betsy Russell
4678,Janelle Brady
4679,Gil Brenton
4680,Robert Prichard
4681,Ron Fazio
4682,John Altamura
4683,Phoebe Legere
4684,Jason Lively
4685,Tom Atkins
4686,Steve Marshall
4687,Daryl Edwards
4688,Rosanna Carter
4689,Joanne Samuel
4690,Hugh Keays-Byrne
4691,Tina Turner
4692,Bruce Spence
4693,Lisa Bonet
4694,David Keith
4695,Brian Krause
4696,Alice Krige
4697,Leleti Khumalo
4698,Miriam Makeba
4699,Dwight Schultz
4700,Michael Ontkean
4701,John S. Dickson
4702,Antonio Fargas
4703,Heidi Fleiss
4704,Alan Bates
4705,Mews Small
4706,Ron Thompson
4707,Jerry Holland
4708,Austin Stoker
4709,Darwin Joston
4710,Laurie Zimmer
4711,Adrian Pasdar
4712,Richard Roundtree
4713,Moses Gunn
4714,Allen Garfield
4715,Lindsay Wagner
4716,John Houseman
4717,Richard Foronjy
4718,John Randolph
4719,Jack Kehoe
4720,Michael Sacks
4721,Miriam Hopkins
4722,Kay Francis
4723,Dennis Dun
4724,Brendon Ryan Barrett
4725,Christine Casarsa
4726,Julia Butterfly Hill
4727,Robert Michael Kelly
4728,Torben Brooks
4729,Max Beesley
4730,Frankie Negron
4731,Val Lik
4732,Ramses Ignacio
4733,Julia Sawalha
4734,Phil Daniels
4735,Barbara Parkins
4736,Sylvia Syms
4737,Frances Sternhagen
4738,Edgar Bergen
4739,Dinah Shore
4740,Luana Patten
4741,Evan C. Kim
4742,Bong Soo Han
4743,Damian Chapa
4744,Jesse Borrego
4745,Bryan Brown
4746,M. Emmet Walsh
4747,David Tress
4748,Soon-Tek Oh
4749,Steven Williams
4750,Aki Aleong
4751,Roland Harrah III
4752,Robin Harris
4753,Nelson Eddy
4754,Roy Rogers
4755,Trigger
4756,Dennis Day
4757,Donna Martell
4758,Hayden Rorke
4759,Ross Ford
4760,Osa Massen
4761,John Emery
4762,Frank Finlay
4763,Drew Bundini Brown
4764,Nick Reding
4765,Nicholas Ball
4766,Spencer Breslin
4767,Emily Mortimer
4768,Anna Faris
4769,Jon Abrahams
4770,Jiayi Du
4771,Zheng Fang
4772,Bing He
4773,Chris Ferreira
4774,Mackenzie Firgens
4775,Elizabeth Sun
4776,Lori Singer
4777,Hugh Jackman
4778,Mike White
4779,Chris Weitz
4780,Lupe Ontiveros
4781,Gabrielle Rose
4782,Elize Frances Stolk
4783,Lori Heuring
4784,Susan Ward
4785,Matthew Settle
4786,Katharine Towne
4787,Albert Henderson
4788,Michael Sullivan
4789,Luana Anders
4790,Susan Kiger
4791,Lisa London
4792,Pamela Jean Bryant
4793,Gary Lahti
4794,Tom Savini
4795,Patrick Wayne
4796,Taryn Power
4797,Edward Woodward
4798,John Waters
4799,Kristin Griffith
4800,Georges Adet
4801,Norma Aleandro
4802,Héctor Alterio
4803,Chunchuna Villafañe
4804,Marie Theisen
4805,Hildegun Riise
4806,Horace Heidt
4807,Toshiya Fujita
4808,Isao Hashizume
4809,Seigo Hosogoe
4810,Hisashi Igawa
4811,Cody McMains
4812,Larry Miller
4813,Shirley Henderson
4814,Gina McKee
4815,Piper Perabo
4816,Adam Garcia
4817,Scott Cohen
4818,Jamie Gonzalez
4819,William Ash
4820,Maclean Stewart
4821,Tim Loane
4822,Lauren Ambrose
4823,Nicholas Brendon
4824,Martin Clunes
4825,Michèle Mercier
4826,Lidia Alfonsi
4827,Jason Evers
4828,Virginia Leith
4829,Anthony La Penna
4830,Geoffrey Lewis
4831,Jeff East
4832,John D'Aquino
4833,Felissa Rose
4834,Jonathan Tiersten
4835,Karen Fields
4836,Dolly Parton
4837,Geraldine Fitzgerald
4838,George Brent
4839,Ethel Barrymore
4840,Margaret Cho
4841,Donal Logue
4842,Ayelet Kaznelson
4843,John Hines
4844,Christopher Rodriguez Marquette
4845,Juliane Köhler
4846,Johanna Wokalek
4847,Sergi López
4848,Jacques Viala
4849,Tyne Daly
4850,Marla Sucharetza
4851,Marceline Hugot
4852,RuPaul
4853,Tammy Faye Bakker
4854,Virginia Fairchild
4855,Anne Pitoniak
4856,Brooke Langton
4857,Kate Hudson
4858,Tommy Tiernan
4859,Takehiro Murata
4860,Hiroshi Abe
4861,Naomi Nishida
4862,Steve Harvey
4863,D.L. Hughley
4864,Simon Baker
4865,O.J. Simpson
4866,Martha Scott
4867,Fay Bainter
4868,Van Heflin
4869,Michael Callan
4870,Stephanie Buttle
4871,Charles Gray
4872,Nike Arrighi
4873,Dean Jagger
4874,Edward Chapman
4875,Maury Chaykin
4876,Jack Elliott
4877,Gil Gross
4878,Arlo Guthrie
4879,Trey Anastasio
4880,Jon Fishman
4881,Mike Gordon
4882,Eliza Dushku
4883,Rick Stear
4884,Rafael Báez
4885,Adrian Paul
4886,Bruce Payne
4887,Pras Michel
4888,Ja Rule
4889,Jason Statham
